caseid_new,w1_weight_combo,w2_attrition_adj_weights,w3_attrition_adj_weight,w2_surveyed,w3_surveyed,w1_ppage,w1_ppeduc,w1_ppincimp,w1_ppgender,w1_ppethm,w1_ppreg9,w1_ppwork,w1_partnership_status,w1_q19,w1_married,w1_same_sex_couple,w1_relate_duration_in2017_years,w1_q34,w1_q24_met_online,w1_q24_met_through_friend,w1_q24_met_through_family,w1_q24_met_as_through_cowork,w1_q24_school,w1_q24_college,w1_q24_church,w1_q24_bar_restaurant,w1_q24_party,w1_q32,w3_partner_type,w3_live_w_partner,w3_relationship_end_combo,w3_partner_source,w3_breakup_source,w3_relationship_duration_yrs
2888131.0,1.6783826351165771,,,no,no,35.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Female,Hispanic,West-South Central,Not working - other,married,Yes,yes,NOT same-sex souple,10.583333015441895,Good,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2888261.0,0.8294102549552917,,,no,no,50.0,Associate degree,"$60,000 to $74,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,15.833333015441895,Good,no,yes,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2888509.0,1.0751237869262695,2.2369766235351562,,yes,no,26.0,"Some college, no degree","$40,000 to $49,999",Female,"White, Non-Hispanic",Mountain,Not working - other,married,Yes,yes,NOT same-sex souple,7.166666507720947,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2889319.0,0.43059226870536804,,,no,no,48.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Female,"2+ Races, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.25,Fair,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2889595.0,0.8543999791145325,0.6364642977714539,0.6219563484191895,yes,yes,47.0,Bachelors degree,"$60,000 to $74,999",Female,"White, Non-Hispanic",Mountain,Not working - other,married,Yes,yes,NOT same-sex souple,20.25,Good,no,no,no,no,no,no,yes,no,yes,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,24.91666603088379
2889625.0,0.786102294921875,,,no,no,69.0,"Some college, no degree","$250,000 or more",Female,"White, Non-Hispanic",New England,Not working - retired,married,Yes,yes,NOT same-sex souple,53.5,Excellent,no,no,no,yes,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2889689.0,0.9764086604118347,,,no,no,76.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$85,000 to $99,999",Male,"White, Non-Hispanic",West-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,58.83333206176758,Good,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2889715.0,0.8274880051612854,,,no,no,61.0,Masters degree,"$150,000 to $174,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,8.833333015441895,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2890551.0,1.4478212594985962,,,no,no,24.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$15,000 to $19,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,2.4166667461395264,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2890819.0,1.5740137100219727,1.673520803451538,1.2527413368225098,yes,yes,41.0,Associate degree,"$40,000 to $49,999",Male,Hispanic,East-North Central,Working - as a paid employee,married,No,yes,NOT same-sex souple,22.08333396911621,Poor,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,no,Separated/ Broke up,2022 wave,2022 wave,27.58333396911621
2891279.0,0.8715875148773193,0.6189314723014832,,yes,no,64.0,Associate degree,"$50,000 to $59,999",Female,"White, Non-Hispanic",East-North Central,Not working - retired,married,Yes,yes,NOT same-sex souple,45.16666793823242,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2891391.0,1.4364006519317627,,,no,no,61.0,10th grade,"Less than $5,000",Female,"Black, Non-Hispanic",West-South Central,Not working - disabled,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2892085.0,1.3549860715866089,,,no,no,53.0,Bachelors degree,"$200,000 to $249,999",Male,"Other, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,30.08333396911621,Excellent,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2892311.0,0.7880245447158813,,,no,no,55.0,Bachelors degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,24.41666603088379,Excellent,no,no,no,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2893031.0,1.1664888858795166,,,no,no,67.0,10th grade,"$75,000 to $84,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,27.41666603088379,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2893053.0,0.9298214912414551,0.6742779612541199,0.8490359783172607,yes,yes,30.0,Masters degree,"$60,000 to $74,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,8.416666984558105,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,13.083333015441895
2893063.0,1.0165505409240723,,,no,no,39.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Male,"White, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,7.166666507720947,Good,no,yes,no,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2893069.0,1.0961558818817139,,,no,no,50.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999",Male,"White, Non-Hispanic",East-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,20.75,Good,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2893071.0,0.9206623435020447,0.7317493557929993,0.7856971621513367,yes,yes,50.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,8.083333015441895,Excellent,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",in unmarried partnership,no,no report of breakup or partner death,2017 wave,2017 wave,12.75
2893127.0,1.70111083984375,,,no,no,31.0,Professional or Doctorate degree,"$250,000 or more",Male,"Other, Non-Hispanic",West-South Central,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,0.75,Fair,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2893229.0,1.0782898664474487,1.0023669004440308,0.4922980070114136,yes,yes,58.0,12th grade NO DIPLOMA,"$50,000 to $59,999",Male,"White, Non-Hispanic",Mid-Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,34.91666793823242,Fair,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,39.58333206176758
2893281.0,1.236482858657837,,,no,no,68.0,"Some college, no degree","$60,000 to $74,999",Female,"Black, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2893839.0,1.271083950996399,1.6260037422180176,1.2295957803726196,yes,yes,41.0,10th grade,"$25,000 to $29,999",Male,"White, Non-Hispanic",Pacific,Not working - other,"partnered, not married",No,no,NOT same-sex souple,0.5,Excellent,no,no,no,no,no,no,no,no,no,Refused,unpartnered,,no report of breakup or partner death,,,
2894561.0,1.2774161100387573,1.4025672674179077,1.8975160121917725,yes,yes,31.0,Associate degree,"$40,000 to $49,999",Female,"White, Non-Hispanic",South Atlantic,Working - self-employed,"partnered, not married",No,no,NOT same-sex souple,0.0833333358168602,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,Separated/ Broke up,,2017 wave,
2894723.0,1.0485509634017944,,,no,no,44.0,Associate degree,"$60,000 to $74,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,1.8333333730697632,Excellent,yes,no,no,no,no,no,no,no,no,"Yes, an Internet dating or matchmaking site (like eHarmony or match.com)",not in wave 3,,,,,
2894963.0,1.1098380088806152,,,no,no,33.0,Bachelors degree,"$85,000 to $99,999",Male,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,17.5,Excellent,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2894983.0,0.9516450762748718,,,no,no,81.0,Associate degree,"$35,000 to $39,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,married,No,yes,NOT same-sex souple,61.91666793823242,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2895123.0,1.6533929109573364,1.9696687459945679,,yes,no,40.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$30,000 to $34,999",Male,Hispanic,Mid-Atlantic,Working - self-employed,"partnered, not married",No,no,NOT same-sex souple,1.4166666269302368,Fair,no,yes,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2895673.0,0.9231500029563904,,,no,no,70.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2897051.0,0.11530663818120956,0.031472936272621155,,yes,no,57.0,Bachelors degree,"$40,000 to $49,999",Male,"White, Non-Hispanic",Mid-Atlantic,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,yes,no,no,no,no,no,no,yes,no,"Yes, an Internet chat room",not in wave 3,,,,,
2897149.0,0.9231500029563904,,,no,no,73.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$20,000 to $24,999",Female,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,27.75,Fair,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2897303.0,0.9121816754341125,0.8329688906669617,0.8846091628074646,yes,yes,36.0,Professional or Doctorate degree,"$125,000 to $149,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,19.5,Excellent,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,24.25
2897763.0,1.0808906555175781,,,no,no,64.0,"Some college, no degree","$200,000 to $249,999",Male,"White, Non-Hispanic",East-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,42.91666793823242,Excellent,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2897783.0,0.15230639278888702,,,no,no,83.0,Professional or Doctorate degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,54.08333206176758,Good,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2897911.0,1.1024881601333618,,,no,no,39.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Male,"White, Non-Hispanic",West-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2898351.0,0.8242087960243225,0.6422886252403259,0.42723768949508667,yes,yes,69.0,"Some college, no degree","$60,000 to $74,999",Male,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,49.33333206176758,Excellent,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,Partner died,,2017 wave,
2898559.0,0.908450186252594,0.6302533745765686,0.5105341076850891,yes,yes,60.0,Masters degree,"$85,000 to $99,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,30.5,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,35.16666793823242
2899105.0,1.1040711402893066,,,no,no,64.0,Bachelors degree,"$100,000 to $124,999",Male,"White, Non-Hispanic",Pacific,Not working - retired,married,Yes,yes,NOT same-sex souple,39.75,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2899131.0,0.8144842982292175,,,no,no,77.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Male,"White, Non-Hispanic",Mountain,Not working - retired,married,Yes,yes,NOT same-sex souple,24.16666603088379,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2899207.0,1.407114028930664,,,no,no,59.0,10th grade,"$25,000 to $29,999",Female,"White, Non-Hispanic",Mid-Atlantic,Not working - disabled,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2899293.0,0.8049858808517456,0.5777807235717773,0.43829596042633057,yes,yes,70.0,Professional or Doctorate degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,44.25,Excellent,no,yes,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,48.91666793823242
2899485.0,0.8759974241256714,1.091417670249939,,yes,no,49.0,Masters degree,"$125,000 to $149,999",Female,"White, Non-Hispanic",Pacific,Working - self-employed,married,Yes,yes,NOT same-sex souple,19.75,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2900163.0,0.8049858808517456,,,no,no,69.0,Professional or Doctorate degree,"$175,000 to $199,999",Male,"White, Non-Hispanic",South Atlantic,Not working - retired,married,Yes,yes,NOT same-sex souple,52.83333206176758,Excellent,no,yes,no,no,no,yes,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2900177.0,1.6392583847045898,1.4924612045288086,,yes,no,43.0,Bachelors degree,"$150,000 to $174,999",Male,"Other, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,20.83333396911621,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2900187.0,0.9286907911300659,0.8258435726165771,0.628029465675354,yes,yes,55.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$175,000 to $199,999",Male,"White, Non-Hispanic",West-North Central,Working - as a paid employee,married,,yes,NOT same-sex souple,37.25,Excellent,no,no,yes,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,41.91666793823242
2900293.0,1.2887238264083862,1.819322943687439,,yes,no,26.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$12,500 to $14,999",Female,"White, Non-Hispanic",South Atlantic,Not working - looking for work,"partnered, not married",No,no,NOT same-sex souple,0.4166666567325592,Excellent,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2900313.0,1.1136826276779175,1.2711361646652222,,yes,no,37.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$35,000 to $39,999",Male,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,,Excellent,no,no,no,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2900705.0,0.8978211283683777,,,no,no,45.0,Bachelors degree,"$100,000 to $124,999",Male,"White, Non-Hispanic",East-South Central,Working - self-employed,married,Yes,yes,NOT same-sex souple,18.0,Excellent,no,no,yes,no,no,no,yes,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2901711.0,0.314095139503479,0.12937013804912567,,yes,no,41.0,Masters degree,"$40,000 to $49,999",Male,"Other, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,35.41666793823242,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2902185.0,1.4974615573883057,,,no,no,58.0,Bachelors degree,"$75,000 to $84,999",Female,Hispanic,East-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2903007.0,0.3805955648422241,,,no,no,46.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$12,500 to $14,999",Female,"White, Non-Hispanic",West-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2905009.0,0.9022310376167297,0.6316733360290527,0.8570878505706787,yes,yes,27.0,Bachelors degree,"$40,000 to $49,999",Male,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,4.25,Excellent,yes,no,no,no,yes,no,no,no,no,"Yes, a social networking site (like Facebook or Myspace)",married,yes,no report of breakup or partner death,2017 wave,,8.916666984558105
2905035.0,0.8671775460243225,0.6064019799232483,0.46011632680892944,yes,yes,59.0,Professional or Doctorate degree,"$250,000 or more",Male,"White, Non-Hispanic",Mid-Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,29.0,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,33.66666793823242
2905123.0,0.9101462960243225,,,no,no,59.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"Less than $5,000",Male,"White, Non-Hispanic",West-North Central,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,yes,no,no,no,no,no,no,no,no,"Yes, a different kind of Internet service",not in wave 3,,,,,
2905249.0,0.9912216067314148,0.8953222632408142,,yes,no,38.0,"Some college, no degree","$100,000 to $124,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,14.166666984558105,Good,no,yes,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2905333.0,0.9561681151390076,0.5764017701148987,0.5788677930831909,yes,yes,65.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$25,000 to $29,999",Male,"White, Non-Hispanic",East-North Central,Not working - retired,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,yes,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",unpartnered,,no report of breakup or partner death,,,
2905375.0,2.034005641937256,,,no,no,20.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$5,000 to $7,499",Male,"Other, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,2.0833332538604736,Excellent,no,no,no,no,no,yes,no,no,no,"Yes, a social networking site (like Facebook or Myspace)",not in wave 3,,,,,
2905519.0,0.4395252466201782,,,no,no,42.0,Masters degree,"$60,000 to $74,999",Female,"2+ Races, Non-Hispanic",South Atlantic,Working - as a paid employee,"partnered, not married",No,no,NOT same-sex souple,4.916666507720947,Excellent,no,yes,yes,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2905651.0,0.9148954749107361,,,no,no,65.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$40,000 to $49,999",Male,"White, Non-Hispanic",West-South Central,Not working - retired,married,Yes,yes,NOT same-sex souple,44.66666793823242,Good,no,yes,yes,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2905835.0,0.9298214912414551,,,no,no,35.0,Bachelors degree,"$60,000 to $74,999",Male,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,yes,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2905877.0,0.14644965529441833,,,no,no,34.0,Associate degree,"$40,000 to $49,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2906389.0,1.169089674949646,,,no,no,40.0,Associate degree,"$75,000 to $84,999",Male,"White, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,17.75,Excellent,no,no,no,yes,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2906507.0,1.5575047731399536,,,no,no,22.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$50,000 to $59,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,never had a partner,,,,,,,,,,,,,,,,not in wave 3,,,,,
2906511.0,1.0277451276779175,,,no,no,39.0,Bachelors degree,"$85,000 to $99,999",Male,"White, Non-Hispanic",West-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,10.083333015441895,Excellent,no,no,yes,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2906635.0,0.20250707864761353,0.6394269466400146,0.8811155557632446,yes,yes,20.0,Associate degree,"$100,000 to $124,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,"unpartnered, has had past partner",,no,NOT same-sex souple,,,yes,no,no,no,no,no,no,no,no,"Yes, an app on my phone (like Tinder or Grindr)",in unmarried partnership,yes,no report of breakup or partner death,2020 wave,,2.3333332538604736
2906689.0,0.6904402375221252,0.39515942335128784,,yes,no,50.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$60,000 to $74,999",Male,"White, Non-Hispanic",New England,Working - self-employed,married,Yes,yes,NOT same-sex souple,13.75,Excellent,no,no,yes,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2906847.0,0.8194595575332642,,,no,no,55.0,"Some college, no degree","$125,000 to $149,999",Male,"White, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,16.41666603088379,Excellent,no,no,no,no,no,no,no,yes,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2906911.0,1.025144338607788,,,no,no,51.0,"Some college, no degree","$125,000 to $149,999",Female,"White, Non-Hispanic",South Atlantic,Working - self-employed,married,Yes,yes,NOT same-sex souple,33.41666793823242,Good,no,no,no,no,no,yes,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2907517.0,1.5216597318649292,,,no,no,61.0,10th grade,"$12,500 to $14,999",Male,Hispanic,Mid-Atlantic,Working - self-employed,"partnered, not married",Yes,no,NOT same-sex souple,15.583333015441895,Good,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2907659.0,0.1710851788520813,0.3272973299026489,,yes,no,31.0,Masters degree,"$200,000 to $249,999",Female,"White, Non-Hispanic",Pacific,Working - as a paid employee,"partnered, not married",Yes,no,NOT same-sex souple,6.416666507720947,Excellent,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2908021.0,0.35763341188430786,0.4076659083366394,0.5380380749702454,yes,yes,27.0,"Some college, no degree","$7,500 to $9,999",Male,Hispanic,Mountain,Not working - looking for work,"unpartnered, has had past partner",,no,NOT same-sex souple,,,yes,no,no,no,no,no,no,no,no,"Yes, a different kind of Internet service",in unmarried partnership,no,no report of breakup or partner death,2020 wave,,7.916666507720947
2908077.0,1.1947578191757202,,,no,no,55.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$75,000 to $84,999",Female,"White, Non-Hispanic",South Atlantic,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,25.25,Excellent,no,,,,,,,,,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2908131.0,0.15738844871520996,0.14398720860481262,0.31171855330467224,yes,yes,38.0,Bachelors degree,"$100,000 to $124,999",Female,"White, Non-Hispanic",Mountain,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,15.416666984558105,Excellent,no,no,no,no,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,20.08333396911621
2908209.0,1.274476170539856,,,no,no,32.0,Professional or Doctorate degree,"$85,000 to $99,999",Female,"White, Non-Hispanic",East-North Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,18.08333396911621,Good,no,no,no,no,yes,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2908239.0,1.0535262823104858,,,no,no,71.0,12th grade NO DIPLOMA,"$20,000 to $24,999",Female,"White, Non-Hispanic",Pacific,Not working - retired,married,No,yes,NOT same-sex souple,31.41666603088379,Very Poor,no,no,no,yes,no,no,no,no,no,"No, I did NOT meet [Partner Name] through the Internet",not in wave 3,,,,,
2909003.0,1.281826138496399,2.7339231967926025,,yes,no,27.0,11th grade,"$15,000 to $19,999",Female,"White, Non-Hispanic",West-South Central,Not working - other,"partnered, not married",Yes,no,NOT same-sex souple,2.5833332538604736,Excellent,yes,yes,no,no,no,no,no,no,no,"Yes, a social networking site (like Facebook or Myspace)",not in wave 3,,,,,
2909343.0,1.3811066150665283,2.53117036819458,2.1621274948120117,yes,yes,48.0,HIGH SCHOOL GRADUATE - high school DIPLOMA or the equivalent (GED),"$100,000 to $124,999",Female,"Black, Non-Hispanic",West-South Central,Working - as a paid employee,married,Yes,yes,NOT same-sex souple,25.33333396911621,Excellent,no,yes,yes,no,no,no,no,no,yes,"No, I did NOT meet [Partner Name] through the Internet",married,yes,no report of breakup or partner death,2017 wave,,30.0
